Customer ID,Marital,Job,Home,Income,Expenses,Assets,Debt,Loan_Term,Loan_Amount,Job_type_1,Job_type_2,Credit Score
367116,single,fixed,tenant,80000,35000,4000,0,30,600,0,1,82
367117,single,fixed,owner,90000,45000,8000,0,60,850,0,1,79
367118,married,fixed,tenant,95000,75000,2000,0,60,1100,0,1,51
367119,single,fixed,tenant,92000,35000,0,0,60,1618,0,1,58
367120,married,fixed,owner,47000,75000,3500,0,18,350,0,1,83
367121,married,fixed,owner,115000,45000,4000,0,36,700,0,1,78
367122,married,parttime,owner,115000,60000,4000,0,60,1870,0,0,46
367123,married,fixed,owner,130000,60000,4000,0,60,1100,0,1,64
367124,married,fixed,tenant,190000,75000,3500,0,60,1300,0,1,72
367125,married,freelance,owner,76000,90000,4500,0,48,1100,1,0,84
367126,single,fixed,tenant,58000,35000,1000,0,36,400,0,1,63
367127,married,freelance,owner,75000,45000,5000,0,36,400,1,0,63
367128,married,fixed,owner,260000,75000,10000,0,24,400,0,1,102
367129,married,fixed,owner,136000,75000,4000,0,24,435,0,1,76
367130,married,fixed,tenant,152000,75000,5000,0,60,1400,0,1,79
367131,married,freelance,tenant,209000,45000,2000,0,60,900,1,0,71
367132,married,fixed,owner,186000,75000,8000,50,60,900,0,1,79
367133,single,fixed,tenant,90000,35000,0,0,60,949,0,1,35
367134,married,fixed,owner,120000,45000,4000,1000,60,1200,0,1,93
367135,married,fixed,owner,110000,60000,2000,0,60,1020,0,1,73
367136,married,freelance,owner,80000,45000,6000,0,60,1100,1,0,54
367137,married,fixed,owner,132000,60000,8000,720,48,1000,0,1,67
367138,married,fixed,owner,245000,45000,14000,0,24,500,0,1,109
367139,married,freelance,owner,200000,75000,19000,0,48,750,1,0,78
367140,single,fixed,tenant,66000,35000,0,0,24,300,0,1,64
367141,married,freelance,owner,267000,75000,12000,0,36,1700,1,0,49
367142,married,freelance,owner,6000,60000,16000,0,48,1200,1,0,71
367143,married,parttime,owner,185000,45000,3500,0,18,600,0,0,79
367144,married,fixed,tenant,144000,60000,61,0,60,1350,0,1,74
367145,married,fixed,owner,46000,60000,5000,0,48,1800,0,1,85
367146,married,fixed,tenant,108000,56000,0,0,48,1100,0,1,76
367147,married,parttime,tenant,50000,50000,0,0,24,350,0,0,54
367148,single,fixed,tenant,80000,35000,10000,0,60,1000,0,1,63
367149,married,freelance,owner,120000,75000,5000,0,12,250,1,0,93
367150,married,fixed,tenant,168000,105000,14000,0,36,650,0,1,64
367151,married,fixed,owner,183000,75000,4000,1100,60,1500,0,1,78
367152,single,fixed,tenant,90000,35000,0,0,60,800,0,1,51
367153,married,fixed,owner,156000,75000,3000,0,48,700,0,1,73
367154,single,fixed,owner,102000,35000,3000,0,36,1000,0,1,56
367155,single,freelance,owner,142000,35000,5500,3800,60,950,1,0,27
367156,married,fixed,owner,280000,75000,14000,7000,54,850,0,1,94
367157,married,fixed,owner,195000,60000,15000,0,60,900,0,1,87
367158,single,fixed,tenant,79000,43000,0,0,36,900,0,1,72
367159,married,fixed,tenant,220000,45000,20000,0,36,800,0,1,76
367160,married,fixed,owner,122000,90000,3000,0,36,500,0,1,88
367161,married,fixed,tenant,87000,60000,0,0,36,2000,0,1,48
367162,single,fixed,tenant,114000,35000,0,0,48,1200,0,1,67
367163,single,freelance,tenant,94000,35000,0,0,48,900,1,0,55
367164,single,fixed,tenant,187000,35000,4000,2400,60,1400,0,1,66
367165,married,freelance,owner,491000,75000,90000,0,60,4000,1,0,74
367166,married,fixed,owner,250000,75000,10000,0,36,500,0,1,84
367167,married,fixed,tenant,204000,110000,0,0,60,1500,0,1,56
367168,married,fixed,tenant,165000,77000,0,0,24,500,0,1,52
367169,married,fixed,owner,130000,75000,3500,0,36,1500,0,1,55
367170,single,fixed,tenant,79000,35000,0,0,24,590,0,1,70
367171,single,freelance,tenant,70000,35000,0,0,36,350,1,0,39
367172,single,fixed,owner,96000,35000,8000,0,60,850,0,1,74
367173,married,freelance,owner,85000,75000,4000,0,60,1200,1,0,71
367174,single,freelance,tenant,232000,35000,0,0,48,2000,1,0,39
367175,single,fixed,tenant,66000,42000,0,0,60,800,0,1,47
367176,married,fixed,tenant,155000,75000,0,0,60,2000,0,1,41
367177,married,freelance,owner,184000,75000,15000,0,24,1000,1,0,69
367178,married,freelance,owner,100000,75000,50000,8000,12,900,1,0,76
367179,married,freelance,tenant,228000,75000,0,0,36,1450,1,0,47
367180,single,fixed,tenant,140000,49000,0,0,36,550,0,1,57
367181,married,parttime,owner,158000,45000,5500,0,24,500,0,0,66
367182,married,fixed,tenant,144000,75000,7000,0,48,500,0,1,74
367183,married,fixed,tenant,340000,79000,0,0,12,700,0,1,57
367184,married,fixed,tenant,250000,85000,0,0,60,1000,0,1,80
367185,married,fixed,owner,296000,60000,4500,2000,12,200,0,1,96
367186,single,parttime,tenant,139000,35000,2000,0,48,1000,0,0,46
367187,married,fixed,owner,110000,75000,3500,1394,60,900,0,1,73
367188,single,parttime,tenant,70000,35000,0,0,24,500,0,0,33
367189,married,fixed,owner,87000,45000,6500,0,60,1100,0,1,87
367190,married,fixed,tenant,108000,90000,1500,30,60,1400,0,1,49
367191,married,fixed,tenant,90000,45000,2000,0,36,1200,0,1,60
367192,single,fixed,tenant,56000,45000,0,0,60,1400,0,1,53
367193,married,fixed,tenant,235000,114000,0,0,36,500,0,1,67
367194,married,parttime,tenant,60000,60000,0,0,60,1400,0,0,42
367195,single,parttime,tenant,225000,58000,0,0,36,1500,0,0,58
367196,married,freelance,tenant,89000,54000,0,0,60,1200,1,0,43
367197,married,fixed,tenant,80000,75000,2500,0,36,1300,0,1,59
367198,single,fixed,tenant,63000,41000,0,0,60,2700,0,1,19
367199,married,fixed,owner,250000,60000,3000,0,60,1550,0,1,87
367200,single,freelance,tenant,143000,35000,8000,0,24,600,1,0,73
367201,married,fixed,tenant,73000,42000,0,0,60,950,0,1,57
367202,married,fixed,tenant,126000,103000,3500,0,60,1450,0,1,53
367203,married,fixed,owner,101000,60000,12000,2400,36,965,0,1,80
367204,married,freelance,owner,60000,60000,15000,0,60,1450,1,0,67
367205,married,fixed,owner,169000,45000,7000,0,60,1400,0,1,74
367206,married,freelance,tenant,193000,109000,0,0,48,1140,1,0,35
367207,single,fixed,tenant,90000,44000,0,0,24,550,0,1,72
367208,married,parttime,tenant,116000,60000,2000,0,24,480,0,0,43
367209,single,parttime,tenant,60000,35000,0,0,48,1350,0,0,47
367210,single,fixed,tenant,107000,35000,6500,1172,48,1000,0,1,72
367211,married,fixed,owner,150000,45000,6000,0,18,500,0,1,82
367212,married,freelance,tenant,254000,135000,0,0,48,2000,1,0,50
367213,single,freelance,tenant,319000,35000,0,0,36,1200,1,0,47
367214,married,fixed,tenant,90000,60000,55,0,36,400,0,1,58
367215,married,freelance,owner,122000,45000,5000,500,12,350,1,0,74
367216,married,freelance,tenant,93000,60000,0,0,60,1600,1,0,34
367217,married,fixed,owner,121000,75000,2000,150,36,900,0,1,86
367218,single,parttime,tenant,93000,35000,2500,0,24,230,0,0,69
367219,married,fixed,tenant,162000,61000,0,0,48,1000,0,1,65
367220,married,parttime,tenant,154000,75000,0,0,48,1300,0,0,35
367221,married,freelance,tenant,43000,45000,0,0,36,1000,1,0,44
367222,married,freelance,owner,51000,60000,8000,3000,60,1450,1,0,48
367223,married,fixed,tenant,135000,74000,0,0,60,1000,0,1,57
367224,married,freelance,owner,60000,75000,148,1,48,1500,1,0,55
367225,single,fixed,tenant,106000,35000,0,0,60,820,0,1,57
367226,married,freelance,tenant,160000,60000,0,0,42,200,1,0,55
367227,single,fixed,tenant,76000,35000,0,0,60,1300,0,1,46
367228,married,fixed,owner,137000,45000,3000,180,60,1700,0,1,69
367229,married,fixed,tenant,115000,45000,0,0,60,1250,0,1,61
367230,single,freelance,tenant,60000,35000,0,0,30,800,1,0,61
367231,single,fixed,tenant,173000,62000,0,0,48,1100,0,1,56
367232,married,fixed,owner,90000,75000,3000,0,48,400,0,1,91
367233,married,freelance,tenant,365000,97000,0,0,36,1300,1,0,47
367234,married,fixed,tenant,154000,60000,2500,0,36,2000,0,1,33
367235,single,freelance,tenant,56000,35000,0,0,36,650,1,0,65
367236,married,freelance,tenant,100000,70000,0,0,60,2400,1,0,37
367237,single,fixed,tenant,70000,35000,0,0,36,900,0,1,77
367238,single,fixed,tenant,75000,35000,0,0,48,650,0,1,66
367239,married,freelance,owner,60000,60000,47500,3360,60,1000,1,0,60
367240,married,fixed,tenant,128000,58000,0,0,24,700,0,1,51
367241,married,fixed,tenant,120000,60000,0,0,48,1000,0,1,57
367242,single,fixed,tenant,54000,35000,0,0,60,700,0,1,77
367243,married,fixed,owner,113000,75000,8000,0,36,1050,0,1,88
367244,married,freelance,tenant,71000,82000,0,0,60,2000,1,0,39
367245,married,fixed,owner,120000,90000,6000,0,36,900,0,1,78
367246,single,fixed,tenant,55000,35000,5000,0,36,775,0,1,62
367247,single,fixed,owner,90000,35000,5000,3000,36,1000,0,1,72
367248,married,freelance,owner,69000,45000,1,0,60,700,1,0,72
367249,married,fixed,tenant,154000,60000,3000,0,48,825,0,1,65
367250,married,freelance,owner,16000,60000,3000,0,48,850,1,0,84
367251,married,freelance,owner,416000,75000,8000,0,36,3875,1,0,57
367252,married,fixed,tenant,105000,90000,0,0,48,1200,0,1,53
367253,married,fixed,tenant,210000,66000,0,0,36,500,0,1,57
367254,married,fixed,owner,146000,35000,8000,2000,60,1000,0,1,91
367255,single,freelance,tenant,150000,35000,0,0,60,1500,1,0,47
367256,married,freelance,owner,105000,45000,5000,3000,36,1000,1,0,73
367257,married,fixed,owner,148000,45000,3500,144,60,1350,0,1,68
367258,married,freelance,tenant,84000,35000,4500,50,48,700,1,0,55
367259,married,freelance,tenant,60000,66000,0,0,48,700,1,0,49
367260,married,freelance,owner,80000,35000,25000,0,36,1400,1,0,70
367261,single,fixed,tenant,226000,45000,6000,2200,60,1350,0,1,62
367262,married,fixed,owner,130000,45000,4000,0,48,1000,0,1,85
367263,married,fixed,tenant,100000,85000,8000,0,60,1250,0,1,48
367264,married,freelance,owner,175000,60000,2500,0,60,1250,1,0,60
367265,single,parttime,tenant,38000,35000,0,0,60,600,0,0,59
367266,single,fixed,tenant,163000,51000,0,0,60,1000,0,1,69
367267,married,fixed,tenant,131000,45000,0,0,36,250,0,1,71
367268,married,fixed,owner,125000,75000,6000,200,48,1000,0,1,79
367269,married,freelance,owner,212000,35000,65000,0,48,1300,1,0,99
367270,single,freelance,tenant,89000,35000,0,0,24,290,1,0,69
367271,married,fixed,tenant,104000,55000,0,0,30,550,0,1,53
367272,single,parttime,tenant,65000,42000,0,0,24,750,0,0,58
367273,single,parttime,tenant,75000,35000,0,0,60,1100,0,0,25
367274,single,fixed,tenant,126000,35000,1500,0,60,900,0,1,67
367275,married,fixed,tenant,91000,35000,0,0,18,600,0,1,80
367276,married,fixed,tenant,103000,70000,0,0,36,500,0,1,74
367277,single,fixed,tenant,100000,35000,0,0,60,1600,0,1,47
367278,married,freelance,tenant,164000,76000,3000,0,60,800,1,0,50
367279,married,fixed,owner,131000,45000,4000,1600,60,600,0,1,79
367280,married,freelance,tenant,54000,60000,0,0,18,850,1,0,38
367281,married,fixed,tenant,85000,60000,0,0,48,1450,0,1,54
367282,married,parttime,tenant,60000,35000,2800,0,60,1300,0,0,36
367283,single,freelance,owner,48000,60000,7000,0,36,300,1,0,61
367284,single,parttime,tenant,312000,45000,10000,0,60,1033,0,0,45
367285,single,parttime,tenant,80000,35000,0,0,24,650,0,0,58
367286,married,fixed,tenant,83000,68000,0,0,18,200,0,1,58
367287,married,fixed,owner,77000,60000,4000,0,24,350,0,1,83
367288,single,freelance,tenant,63000,35000,20000,0,24,600,1,0,77
367289,married,freelance,tenant,31000,90000,0,0,24,625,1,0,45
367290,single,fixed,tenant,108000,46000,0,0,60,1200,0,1,53
367291,married,fixed,owner,68000,45000,4500,1379,60,725,0,1,77
367292,married,fixed,tenant,120000,35000,0,0,30,700,0,1,81
367293,married,fixed,owner,213000,45000,6000,0,36,1700,0,1,51
367294,married,freelance,tenant,450000,35000,2500,0,48,1200,1,0,60
367295,married,fixed,owner,145000,45000,13000,0,60,1500,0,1,90
367296,married,freelance,owner,90000,35000,16000,0,36,800,1,0,62
367297,single,fixed,tenant,114000,46000,0,0,60,1050,0,1,63
367298,single,fixed,tenant,104000,35000,10000,0,60,1400,0,1,71
367299,married,fixed,owner,240000,45000,8000,0,60,900,0,1,93
367300,married,freelance,owner,45000,45000,32000,0,36,1500,1,0,59
367301,single,fixed,tenant,70000,35000,3500,0,60,1300,0,1,67
367302,married,fixed,owner,85000,60000,4000,0,60,1100,0,1,78
367303,married,fixed,owner,82000,35000,1500,0,60,1090,0,1,84
367304,married,parttime,tenant,80000,53000,0,0,24,500,0,0,48
367305,married,freelance,owner,66000,45000,1,0,48,1200,1,0,69
367306,married,parttime,tenant,82000,90000,4000,0,60,600,0,0,50
367307,married,fixed,owner,99000,75000,16000,500,60,1000,0,1,74
367308,married,freelance,owner,46000,75000,15000,0,48,900,1,0,81
367309,single,fixed,tenant,178000,60000,0,0,54,740,0,1,61
367310,married,fixed,tenant,147000,60000,5500,2000,60,1700,0,1,67
367311,married,freelance,owner,280000,45000,4000,1300,48,1000,1,0,51
367312,married,freelance,owner,75000,35000,4000,0,60,1000,1,0,63
367313,married,fixed,owner,190000,45000,5000,0,6,200,0,1,79
367314,single,parttime,owner,240000,45000,4500,0,6,675,0,0,42
367315,single,freelance,tenant,280000,35000,6000,0,48,1100,1,0,62
367316,married,freelance,tenant,62000,45000,0,0,60,1800,1,0,36
367317,married,fixed,owner,90000,60000,4500,0,48,900,0,1,90
367318,single,fixed,tenant,96000,35000,0,0,36,475,0,1,60
367319,married,fixed,tenant,159000,51000,0,0,60,1100,0,1,54
367320,married,fixed,owner,155000,75000,8000,0,48,600,0,1,97
367321,single,fixed,tenant,78000,43000,0,0,60,730,0,1,49
367322,married,fixed,tenant,283000,103000,0,0,24,1897,0,1,33
367323,married,fixed,owner,130000,45000,4500,0,54,1700,0,1,67
367324,married,fixed,tenant,80000,45000,0,0,42,700,0,1,38
367325,single,parttime,tenant,129000,48000,0,0,36,525,0,0,35
367326,married,fixed,owner,122000,35000,5000,0,60,1500,0,1,85
367327,married,freelance,owner,65000,60000,3000,0,30,600,1,0,70
367328,single,fixed,tenant,127000,35000,0,0,36,300,0,1,73
367329,married,fixed,tenant,125000,35000,1500,0,48,1500,0,1,54
367330,married,freelance,owner,260000,60000,3000,250,36,1100,1,0,74
367331,married,fixed,tenant,158000,76000,5000,0,60,1000,0,1,54
367332,married,fixed,owner,163000,75000,4000,0,36,400,0,1,72
367333,married,fixed,owner,131000,75000,4000,0,48,980,0,1,87
367334,married,fixed,tenant,140000,74000,0,0,60,1500,0,1,67
367335,married,fixed,owner,132000,45000,0,0,60,1100,0,1,84
367336,married,fixed,tenant,66000,75000,5500,1700,60,1250,0,1,68
367337,married,parttime,owner,140000,60000,6000,0,60,1150,0,0,76
367338,single,fixed,owner,150000,35000,3000,0,60,2000,0,1,57
367339,married,fixed,owner,110000,75000,3000,0,48,1150,0,1,66
367340,married,freelance,tenant,59000,75000,2500,2200,48,1200,1,0,56
367341,married,freelance,tenant,87000,45000,4500,0,36,900,1,0,52
367342,single,fixed,tenant,139000,35000,0,0,48,650,0,1,54
367343,single,parttime,tenant,100000,35000,25000,0,36,1400,0,0,43
367344,single,fixed,tenant,135000,49000,0,0,60,1300,0,1,69
367345,married,fixed,owner,137000,90000,2000,0,48,1100,0,1,81
367346,married,fixed,tenant,120000,57000,0,0,60,1500,0,1,47
367347,married,freelance,tenant,91000,35000,5000,0,48,800,1,0,57
367348,married,fixed,owner,87000,75000,4500,0,36,2000,0,1,60
367349,single,fixed,tenant,142000,49000,0,0,48,1300,0,1,28
367350,single,freelance,tenant,65000,35000,0,0,60,1100,1,0,54
367351,married,freelance,owner,464000,45000,10000,0,6,1100,1,0,103
367352,married,freelance,tenant,83000,113000,0,0,60,1530,1,0,20
367353,married,fixed,tenant,183000,45000,0,0,60,1500,0,1,37
367354,single,fixed,owner,126000,35000,2800,0,48,1170,0,1,73
367355,single,parttime,tenant,66000,35000,0,0,24,550,0,0,62
367356,single,fixed,tenant,90000,44000,0,0,48,1200,0,1,54
367357,married,fixed,tenant,84000,60000,9000,0,60,1400,0,1,49
367358,married,freelance,tenant,61000,60000,0,0,60,1420,1,0,21
367359,married,freelance,tenant,103000,35000,0,0,60,1050,1,0,56
367360,married,fixed,owner,55000,45000,4000,800,60,700,0,1,92
367361,married,fixed,tenant,185000,60000,0,0,24,319,0,1,61
367362,single,fixed,tenant,85000,35000,0,0,48,1000,0,1,50
367363,married,fixed,owner,101000,35000,5000,0,48,500,0,1,90
367364,single,fixed,tenant,180000,45000,1500,0,48,1100,0,1,61
367365,married,fixed,tenant,220000,45000,0,0,48,600,0,1,68
367366,married,fixed,owner,142000,60000,4000,0,48,2000,0,1,65
367367,married,fixed,tenant,91000,35000,0,0,24,450,0,1,60
367368,married,freelance,tenant,57000,41000,8000,0,60,1200,1,0,29
367369,single,fixed,owner,62000,45000,5000,0,48,1500,0,1,44
367370,married,freelance,owner,27000,35000,5000,0,48,1050,1,0,61
367371,married,freelance,tenant,37000,60000,0,0,36,250,1,0,57
367372,married,fixed,tenant,176000,45000,0,0,24,700,0,1,71
367373,married,fixed,owner,124000,45000,5000,0,60,800,0,1,73
367374,single,fixed,tenant,128000,45000,9500,2800,60,1300,0,1,51
367375,married,fixed,owner,92000,60000,3500,991,60,1050,0,1,62
367376,married,fixed,tenant,100000,75000,6000,0,48,1200,0,1,71
367377,married,fixed,owner,300000,75000,7000,3500,36,1100,0,1,85
367378,married,fixed,owner,167000,45000,8000,0,24,250,0,1,93
367379,married,fixed,owner,222000,60000,7000,0,60,1300,0,1,90
367380,single,freelance,tenant,169000,35000,10000,0,48,650,1,0,80
367381,married,freelance,tenant,80000,43000,0,0,60,1200,1,0,48
367382,married,freelance,tenant,50000,65000,0,0,48,1200,1,0,39
367383,married,fixed,tenant,138000,35000,0,0,60,1080,0,1,52
367384,married,fixed,tenant,187000,54000,0,0,36,1200,0,1,54
367385,married,freelance,owner,140000,35000,8000,0,60,1600,1,0,80
367386,single,fixed,tenant,58000,35000,28000,0,60,1100,0,1,76
367387,single,fixed,tenant,83000,35000,0,0,36,700,0,1,72
367388,single,freelance,tenant,38000,79000,0,0,36,400,1,0,66
367389,married,freelance,owner,51000,60000,3500,350,48,1300,1,0,65
367390,single,freelance,owner,35000,45000,6000,0,60,650,1,0,61
367391,married,fixed,owner,84000,60000,5000,0,48,700,0,1,75
367392,single,fixed,tenant,95000,35000,0,0,60,900,0,1,50
367393,married,fixed,owner,104000,45000,12000,800,36,900,0,1,86
367394,married,fixed,owner,390000,60000,45000,0,36,1000,0,1,94
367395,married,fixed,owner,209000,75000,13500,0,60,1450,0,1,76
367396,married,fixed,tenant,71000,60000,800,0,48,800,0,1,72
367397,married,fixed,tenant,200000,35000,0,0,36,600,0,1,67
367398,single,fixed,owner,48000,35000,5000,0,60,1200,0,1,68
367399,single,freelance,tenant,66000,45000,0,0,60,700,1,0,47
367400,married,freelance,owner,86000,45000,6000,0,24,1200,1,0,76
367401,married,fixed,owner,82000,45000,4500,0,36,800,0,1,70
367402,married,freelance,owner,126000,45000,5000,0,36,800,1,0,88
367403,married,fixed,owner,111000,45000,5000,0,48,1300,0,1,66
367404,married,fixed,owner,87000,45000,3000,0,48,800,0,1,95
367405,married,freelance,tenant,535000,99000,0,0,6,500,1,0,89
367406,married,freelance,tenant,104000,60000,0,0,36,400,1,0,51
367407,married,freelance,owner,41000,45000,4000,2000,60,1500,1,0,33
367408,married,freelance,tenant,270000,75000,0,0,48,2300,1,0,35
367409,single,parttime,tenant,53000,35000,0,0,36,225,0,0,38
367410,married,freelance,owner,49000,90000,7000,300,36,1200,1,0,80
367411,married,fixed,tenant,140000,60000,0,0,60,700,0,1,55
367412,single,fixed,tenant,67000,35000,0,0,60,316,0,1,64
367413,married,freelance,owner,189000,45000,15750,3000,48,2300,1,0,75
367414,married,fixed,tenant,80000,43000,0,0,60,1000,0,1,53
367415,married,fixed,tenant,170000,62000,0,0,48,1000,0,1,58
367416,married,fixed,tenant,110000,60000,2000,360,36,400,0,1,75
367417,married,fixed,tenant,98000,35000,5000,0,60,1200,0,1,69
367418,married,freelance,tenant,67000,35000,0,0,24,200,1,0,67
367419,married,fixed,owner,120000,35000,8000,0,12,1000,0,1,76
367420,married,fixed,owner,150000,45000,23000,0,36,2800,0,1,84
367421,single,fixed,tenant,62000,35000,0,0,36,750,0,1,72
367422,married,freelance,owner,100000,35000,16000,0,48,1100,1,0,72
367423,married,fixed,owner,160000,45000,6500,0,60,1500,0,1,83
367424,married,fixed,owner,205000,60000,5000,0,48,600,0,1,74
367425,single,fixed,tenant,115000,47000,0,0,60,1600,0,1,52
367426,married,fixed,tenant,75000,45000,0,0,48,1000,0,1,32
367427,married,freelance,tenant,198000,60000,0,0,60,1300,1,0,67
367428,married,freelance,owner,76000,35000,148,1,24,1300,1,0,70
367429,married,freelance,owner,110000,60000,4000,0,12,700,1,0,61
367430,married,fixed,owner,531000,105000,47000,0,60,1400,0,1,109
367431,single,fixed,tenant,145000,35000,4000,0,60,1000,0,1,64
367432,married,freelance,tenant,120000,72000,100000,0,48,775,1,0,45
367433,married,parttime,owner,100000,35000,8000,0,24,500,0,0,56
367434,married,fixed,owner,167000,45000,6000,0,60,1435,0,1,93
367435,married,freelance,owner,245000,60000,7000,0,12,500,1,0,98
367436,married,fixed,owner,100000,35000,7000,0,36,850,0,1,87
367437,married,freelance,owner,190000,75000,7000,0,48,800,1,0,87
367438,married,fixed,owner,125000,35000,9000,2300,60,1350,0,1,76
367439,married,fixed,owner,90000,45000,3000,0,60,1200,0,1,67
367440,married,fixed,owner,205000,45000,11000,3700,60,1300,0,1,95
367441,single,fixed,tenant,51000,35000,0,0,24,800,0,1,77
367442,married,fixed,owner,144000,35000,3000,0,48,850,0,1,77
367443,married,freelance,tenant,146000,35000,0,0,36,1800,1,0,33
367444,married,fixed,owner,235000,105000,2000,670,60,1400,0,1,53
367445,married,fixed,owner,160000,35000,6000,600,36,600,0,1,82
367446,married,fixed,tenant,90000,54000,0,0,60,1000,0,1,53
367447,single,fixed,tenant,115000,35000,0,0,60,1000,0,1,46
367448,married,freelance,owner,213000,35000,20000,0,48,1250,1,0,67
367449,married,fixed,owner,85000,60000,4000,0,60,1500,0,1,66
367450,married,freelance,tenant,192000,45000,4000,108,36,575,1,0,66
367451,married,freelance,owner,169000,35000,60000,0,60,950,1,0,66
367452,single,fixed,owner,90000,35000,5000,0,60,1000,0,1,68
367453,married,freelance,tenant,61000,35000,18000,0,36,800,1,0,78
367454,single,fixed,tenant,75000,35000,0,0,18,500,0,1,42
367455,married,fixed,tenant,80000,35000,0,0,60,1000,0,1,45
367456,married,freelance,owner,64000,45000,4000,0,60,1200,1,0,68
367457,married,fixed,tenant,178000,53000,0,0,36,1600,0,1,68
367458,single,freelance,tenant,239000,35000,0,0,6,760,1,0,53
367459,married,freelance,owner,180000,35000,8000,3530,60,1700,1,0,66
367460,married,fixed,owner,120000,35000,3500,0,60,1400,0,1,68
367461,married,freelance,owner,349000,35000,6000,4000,60,1300,1,0,84
367462,married,fixed,tenant,99000,60000,0,0,60,750,0,1,34
367463,married,fixed,tenant,122000,57000,0,0,48,1350,0,1,61
367464,married,fixed,owner,111000,90000,10000,0,6,1000,0,1,85
367465,married,freelance,tenant,91000,75000,6000,0,48,4500,1,0,30
367466,single,fixed,tenant,109000,35000,0,0,60,1332,0,1,52
367467,married,freelance,owner,35000,60000,20000,0,36,1000,1,0,73
367468,married,fixed,owner,371000,60000,10000,4350,48,1450,0,1,87
367469,single,fixed,tenant,67000,35000,0,0,42,800,0,1,55
367470,married,freelance,owner,199000,60000,11000,450,60,1350,1,0,90
367471,married,freelance,tenant,107000,45000,4000,0,48,750,1,0,53
367472,single,parttime,tenant,57000,41000,0,0,48,1230,0,0,34
367473,married,fixed,owner,70000,45000,3500,0,30,1200,0,1,73
367474,married,parttime,owner,63000,35000,3500,0,48,890,0,0,68
367475,married,fixed,owner,204000,35000,7000,0,60,1200,0,1,73
367476,married,fixed,owner,185000,45000,10000,0,24,600,0,1,80
367477,married,fixed,owner,115000,75000,20000,100,48,1200,0,1,82
367478,married,freelance,owner,141000,35000,5000,400,36,1000,1,0,77
367479,married,fixed,tenant,81000,75000,4750,0,48,1200,0,1,56
367480,married,fixed,tenant,100000,55000,0,0,60,1000,0,1,63
367481,single,fixed,tenant,96000,35000,0,0,48,1100,0,1,38
367482,married,freelance,owner,161000,45000,3000,0,60,1350,1,0,77
367483,single,fixed,owner,150000,35000,32000,2000,60,1500,0,1,76
367484,married,fixed,tenant,199000,65000,0,0,60,1550,0,1,53
367485,single,fixed,tenant,96000,35000,0,0,24,300,0,1,70
367486,married,fixed,tenant,198000,80000,0,0,24,100,0,1,69
367487,married,freelance,owner,21000,45000,4000,0,60,1050,1,0,75
367488,married,freelance,owner,70000,60000,10000,0,60,700,1,0,83
367489,single,fixed,tenant,50000,35000,0,0,60,1200,0,1,60
367490,married,freelance,owner,121000,35000,8000,3055,60,1400,1,0,60
367491,single,fixed,tenant,58000,41000,0,0,60,1000,0,1,61
367492,single,fixed,tenant,93000,35000,6000,0,48,550,0,1,75
367493,married,fixed,owner,100000,35000,4000,0,36,475,0,1,81
367494,married,fixed,tenant,130000,75000,0,0,36,800,0,1,50
367495,married,freelance,owner,260000,75000,81,0,48,900,1,0,63
367496,single,fixed,tenant,55000,35000,0,0,36,950,0,1,70
367497,married,parttime,owner,110000,35000,3000,0,48,1200,0,0,49
367498,married,freelance,tenant,69000,60000,0,0,24,240,1,0,67
367499,married,freelance,owner,95000,45000,3000,0,60,1000,1,0,84
367500,married,freelance,tenant,232000,75000,5000,0,60,1800,1,0,27
367501,married,freelance,owner,35000,60000,10000,0,36,1200,1,0,85
367502,married,freelance,tenant,156000,51000,0,0,48,1000,1,0,61
367503,single,fixed,tenant,105000,35000,0,0,60,800,0,1,66
367504,married,fixed,tenant,58000,51000,0,0,36,500,0,1,50
367505,married,freelance,owner,89000,60000,5000,0,24,500,1,0,77
367506,single,parttime,tenant,147000,35000,0,0,48,1000,0,0,51
367507,married,fixed,owner,77000,75000,13000,5000,60,1805,0,1,45
367508,married,fixed,owner,66000,60000,5000,0,60,600,0,1,85
367509,married,fixed,tenant,125000,73000,0,0,48,944,0,1,66
367510,married,freelance,owner,150000,45000,13000,0,60,1500,1,0,75
367511,single,parttime,tenant,105000,35000,3000,0,36,750,0,0,61
367512,married,freelance,owner,500000,75000,29500,3500,24,800,1,0,67
367513,single,fixed,tenant,125000,35000,0,0,48,1000,0,1,48
367514,single,parttime,tenant,50000,35000,0,0,18,250,0,0,42
367515,married,fixed,owner,95000,45000,3700,1250,60,1300,0,1,84
367516,married,fixed,tenant,181000,53000,0,0,48,1050,0,1,55
367517,single,fixed,owner,140000,35000,16000,0,60,1000,0,1,69
367518,single,fixed,tenant,75000,35000,0,0,48,850,0,1,68
367519,married,fixed,tenant,182000,75000,3000,0,60,1500,0,1,74
367520,single,fixed,tenant,117000,35000,0,0,30,600,0,1,55
367521,married,fixed,tenant,217000,35000,4000,0,60,750,0,1,72
367522,married,freelance,owner,58000,35000,18000,0,12,500,1,0,91
367523,married,fixed,owner,180000,60000,23000,0,36,400,0,1,96
367524,single,parttime,tenant,110000,45000,0,0,24,900,0,0,34
367525,married,fixed,owner,87000,35000,5000,0,48,600,0,1,55
367526,single,fixed,tenant,75000,35000,0,0,42,900,0,1,48
367527,married,fixed,tenant,198000,60000,0,0,60,1000,0,1,65
